10106,0.027000,1.000078,0.000033,0.113636,0.000279,0.091188,0,0.0,0,0.113915,0,16,12
10150,0.026000,0.998162,-0.000793,0.0,0.000057,0.022785,0,0.0,0,0.000057,0,17,13
10194,0.025000,1.000292,0.000126,-0.113636,0.000007,0.090901,0,0.0,0,-0.113629,0,18,14
10239,0.026000,0.999846,-0.000067,0.090909,0.000060,0.068747,0,0.0,0,0.090969,0,19,15
10283,0.026000,1.000379,0.000163,0.0,0.000248,0.000248,0,0.0,0,0.000248,0,0,16
10329,0.025000,0.999856,-0.000064,0.022727,-0.000537,0.043929,0,0.0,0,0.022190,0,1,17
10374,0.025000,0.998753,-0.000550,-0.022727,-0.000635,0.023362,0,0.0,0,-0.023362,0,2,18
10420,0.029000,1.000173,0.000078,-0.022727,-0.000392,0.110076,0,0.0,0,-0.023119,0,3,19
10464,0.027000,1.000065,0.000028,0.022222,-0.000440,0.067236,0,0.0,0,0.021781,0,4,0
10510,0.024000,0.998551,-0.000639,0.0,-0.000344,0.066322,0,0.0,0,-0.000344,0,5,1
10553,0.025000,1.000245,0.000106,-0.021739,-0.001147,0.045614,0,0.0,0,-0.022886,0,6,2
10598,0.028000,0.999821,-0.000078,0.0,-0.000976,0.067643,0,0.0,0,-0.000976,0,7,3
10643,0.027000,0.999087,-0.000402,0.086956,-0.000505,0.108673,0,0.0,0,0.086451,0,8,4
10687,0.027000,0.998662,-0.000577,-0.045454,-0.000986,0.046440,0,0.0,0,-0.046440,0,9,5
10732,0.027000,0.999283,-0.000316,-0.066666,-0.001591,0.068258,0,0.0,0,-0.068258,0,10,6
10777,0.025000,1.001159,0.000511,0.022727,-0.001268,0.065902,0,0.0,0,0.021458,0,11,7
10821,0.027000,1.002756,0.001189,0.066666,-0.000863,0.020349,0,0.0,0,0.065803,0,12,8
10865,0.022000,1.008229,0.003552,-0.022222,0.000405,0.091819,0,0.0,0,-0.021816,0,13,9
10910,0.026000,1.026609,0.011746,0.0,0.004360,0.084528,0,0.0,0,0.004360,0,14,10
10955,0.025000,1.024543,0.010834,0.0,0.016684,0.038906,0,0.0,0,0.016684,0,15,11
10999,0.027000,1.001981,0.000855,-0.044444,0.027835,0.062063,0,0.0,0,-0.016609,0,16,12
11043,0.026000,1.009361,0.004040,0.045454,0.028178,0.096360,0,0.0,0,0.073633,0,17,13
11088,0.024000,0.983484,-0.007290,-0.113636,0.031029,0.038162,0,0.0,0,-0.082606,0,18,14
11134,0.027000,1.054026,0.024380,0.088888,0.020186,0.043858,0,0.0,0,0.109075,0,19,15
11178,0.024000,1.028902,0.012475,-0.022222,0.032820,0.078779,0,0.0,0,0.010597,0,0,16
11223,0.023000,1.013572,0.005991,0.045454,0.034460,0.102137,0,0.0,0,0.079915,0,1,17
11267,0.026000,1.052440,0.022635,-0.022727,0.039597,0.051311,0,0.0,0,0.016869,0,2,18
11312,0.021000,1.047207,0.020839,-0.044444,0.058191,0.124858,0,0.0,0,0.013747,0,3,19
11357,0.012000,1.122031,0.053870,0.065217,0.086322,0.351539,0,0.0,0,0.151539,0,4,0
11402,0.003000,1.073341,0.032376,-0.068181,0.115812,0.247631,0,0.0,0,0.047631,0,5,1
11447,0.011000,1.128967,0.056932,-0.022222,0.135714,0.064285,0,0.0,0,0.113491,0,6,2
11492,0.020000,1.080791,0.035665,0.068181,0.186655,0.054837,0,0.0,0,0.254837,0,7,3
11537,0.030000,1.074447,0.032865,-0.111111,0.199685,0.133648,0,0.0,0,0.088574,0,8,4
11582,0.041000,1.033898,0.014964,-0.200000,0.211710,0.232734,0,0.0,0,0.011710,0,9,5
11628,0.059000,1.023757,0.010720,-0.199999,0.172804,0.418500,0,0.0,0,-0.027195,0,10,6
11672,0.065000,0.973565,-0.011410,0.177777,0.151148,0.192562,0,0.0,0,0.328926,0,11,7
11718,0.082000,0.947070,-0.023884,0.200000,0.082805,0.086759,0,0.0,0,0.282805,0,12,8
11762,0.090000,0.939848,-0.025963,0.222222,0.023255,0.063659,0,0.0,0,0.245477,0,13,9
11808,0.097000,0.935654,-0.028405,0.244444,-0.035573,0.053315,0,0.0,0,0.208870,0,14,10
11852,0.106000,0.927529,-0.031992,0.391304,-0.078943,0.112361,0,0.0,0,0.312361,0,15,11
11897,0.113000,0.944685,-0.024418,0.136363,-0.121656,0.140847,0,0.0,0,0.014707,0,16,12
11942,0.115000,0.962280,-0.016651,0.369565,-0.134664,0.190456,0,0.0,0,0.234900,0,17,13
11987,0.120000,0.990861,-0.004034,0.181818,-0.127430,0.056723,0,0.0,0,0.054387,0,18,14
12032,0.123000,1.026750,0.011808,0.155555,-0.105501,0.016612,0,0.0,0,0.050054,0,19,15
12077,0.129000,1.041693,0.018405,0.200000,-0.065287,0.001379,0,0.0,0,0.134712,0,0,16
12122,0.133000,1.044244,0.019531,0.155555,-0.014889,0.051777,0,0.0,0,0.140666,0,1,17
12166,0.140000,1.071553,0.030885,0.044444,0.029060,0.085585,0,0.0,0,0.073505,0,2,18
12211,0.146000,1.062409,0.027550,0.111111,0.076597,0.054374,0,0.0,0,0.187708,0,3,19
12256,0.149000,1.051771,0.022854,0.066666,0.108182,0.108182,0,0.0,0,0.174848,0,4,0
12302,0.158000,1.013960,0.006299,0.133333,0.119228,0.056909,0,0.0,0,0.252561,0,5,1
12346,0.164000,1.001716,0.000740,0.088888,0.107122,0.059647,0,0.0,0,0.196010,0,6,2
12391,0.176000,1.037588,0.016593,0.159090,0.088331,0.019244,0,0.0,0,0.247422,0,7,3
12436,0.179000,1.044509,0.019648,0.133333,0.074039,0.140706,0,0.0,0,0.207373,0,8,4
12481,0.193000,1.032363,0.014286,0.066666,0.066137,0.178307,0,0.0,0,0.132803,0,9,5
12526,0.205000,1.024043,0.010614,0.195652,0.057569,0.013444,0,0.0,0,0.253222,0,10,6
12571,0.218000,1.017980,0.007937,0.136363,0.061884,0.090641,0,0.0,0,0.198247,0,11,7
12616,0.232000,1.021067,0.009300,0.266666,0.069080,0.024636,0,0.0,0,0.335747,0,12,8
12661,0.247000,0.984422,-0.006876,0.066666,0.061787,0.204879,0,0.0,0,0.128453,0,13,9
12706,0.261000,0.991435,-0.003780,0.311111,0.035262,0.035262,0,0.0,0,0.346373,0,14,10
12751,0.270000,0.943808,-0.024805,0.266666,0.017194,0.083861,0,0.0,0,0.283861,0,15,11
12796,0.283000,0.978251,-0.009600,0.288888,-0.018225,0.018225,0,0.0,0,0.270663,0,16,12
12842,0.297000,0.973046,-0.012162,0.311111,-0.035763,0.029000,0,0.0,0,0.275347,0,17,13
12886,0.306000,0.981029,-0.008188,0.333333,-0.057226,0.071561,0,0.0,0,0.276106,0,18,14
12931,0.317000,0.974206,-0.011386,0.311111,-0.058538,0.008128,0,0.0,0,0.252572,0,19,15
12976,0.325000,0.979471,-0.009062,0.200000,-0.066144,0.043922,0,0.0,0,0.133855,0,0,16
13021,0.334000,0.987345,-0.005586,0.288889,-0.050401,0.038487,0,0.0,0,0.238487,0,1,17
13066,0.344000,0.971055,-0.012777,0.304347,-0.046386,0.035739,0,0.0,0,0.257961,0,2,18
13111,0.353000,0.981718,-0.008070,0.204545,-0.047001,0.042455,0,0.0,0,0.157544,0,3,19
13156,0.364000,0.974930,-0.011066,0.244443,-0.046883,0.046884,0,0.0,0,0.197560,0,4,0
13201,0.364000,0.956523,-0.019192,0.177778,-0.046563,0.131214,0,0.0,0,0.131214,0,5,1
13246,0.375000,0.985281,-0.006497,0.200000,-0.056694,0.101138,0,0.0,0,0.143306,0,6,2
13291,0.380000,0.971012,-0.012796,0.222222,-0.057605,0.053505,0,0.0,0,0.164616,0,7,3
13336,0.389000,0.994462,-0.002444,0.200000,-0.057624,0.057624,0,0.0,0,0.142376,0,8,4
13381,0.395000,0.977106,-0.010106,0.244444,-0.051998,0.059113,0,0.0,0,0.192446,0,9,5
13426,0.400000,0.985307,-0.006486,0.0,-0.051037,0.162148,0,0.0,0,-0.051037,0,10,6
13471,0.406000,0.974194,-0.011391,0.244444,-0.038331,0.072779,0,0.0,0,0.206113,0,11,7
13516,0.408000,0.961332,-0.017069,0.111111,-0.043225,0.023440,0,0.0,0,0.067885,0,12,8
13561,0.412000,0.985045,-0.006601,0.200000,-0.047499,0.063611,0,0.0,0,0.152500,0,13,9
13606,0.413000,0.978090,-0.009671,0.133332,-0.051655,0.059455,0,0.0,0,0.081677,0,14,10
13651,0.411000,0.979969,-0.008842,0.111111,-0.051221,0.104334,0,0.0,0,0.059889,0,15,11
13696,0.417000,0.980527,-0.008596,0.133333,-0.053577,0.053577,0,0.0,0,0.079755,0,16,12
13742,0.418000,1.008456,0.003815,0.044444,-0.050781,0.028076,0,0.0,0,-0.006337,0,17,13
13786,0.423000,1.025155,0.010858,0.088889,-0.029896,0.054643,0,0.0,0,0.058992,0,18,14
13832,0.429000,1.015661,0.007067,0.022221,-0.012436,0.120649,0,0.0,0,0.009785,0,19,15
13876,0.423000,1.001589,0.000685,-0.044444,0.004302,0.096222,0,0.0,0,-0.040141,0,0,16
13921,0.425000,0.983385,-0.007334,0.133333,0.013831,0.102720,0,0.0,0,0.147164,0,1,17
13966,0.428000,0.986761,-0.005844,0.021738,0.015093,0.029835,0,0.0,0,0.036832,0,2,18
14012,0.433000,1.006688,0.003018,0.113636,0.005433,0.010373,0,0.0,0,0.119069,0,3,19
14056,0.429000,0.987323,-0.005471,0.130435,-0.002406,0.218937,0,0.0,0,0.128028,0,4,0
14101,0.431000,0.990739,-0.004087,-0.136363,-0.014945,0.195754,0,0.0,0,-0.151309,0,5,1
14146,0.432000,0.963832,-0.015966,0.044444,-0.019719,0.002502,0,0.0,0,0.024724,0,6,2
14191,0.433000,0.973537,-0.011682,0.066667,-0.028351,0.016092,0,0.0,0,0.038315,0,7,3
14236,0.437000,0.971769,-0.012462,0.108695,-0.034190,0.014382,0,0.0,0,0.074505,0,8,4
14281,0.430000,1.005018,0.002215,-0.090909,-0.049670,0.014975,0,0.0,0,-0.140579,0,9,5
14326,0.433000,0.983999,-0.007063,0.044444,-0.041983,0.064206,0,0.0,0,0.002461,0,10,6
14371,0.433000,1.008170,0.003606,0.022221,-0.044958,0.022737,0,0.0,0,-0.022737,0,11,7
14416,0.432000,1.012949,0.005716,0.022222,-0.025385,0.019059,0,0.0,0,-0.003163,0,12,8
14461,0.432000,1.021063,0.009298,0.088888,-0.007987,0.080901,0,0.0,0,0.080901,0,13,9
14506,0.429000,0.997428,-0.001135,-0.155555,0.013773,0.075115,0,0.0,0,-0.141782,0,14,10
14552,0.431000,1.000038,0.000017,0.066667,0.010422,0.033611,0,0.0,0,0.077090,0,15,11
14597,0.431000,1.001708,0.000754,0.0,0.017503,0.017503,0,0.0,0,0.017503,0,16,12
14642,0.421000,1.005400,0.002384,-0.022222,0.014651,0.214651,0,0.0,0,-0.007570,0,17,13
14687,0.397000,1.018573,0.008199,0.0,0.011319,0.544652,0,0.0,0,0.011319,0,18,14
14733,0.344000,1.013933,0.006287,-0.066666,0.010220,1.095727,1,0.050403,0,-0.056446,0,19,15
14777,0.284000,1.063294,0.027320,0.043478,0.017643,1.424757,1,0.113092,0,0.061121,1,0,15
14823,0.245000,1.076432,0.034490,0.043478,0.044963,0.936267,1,0.156161,0,0.088441,2,1,15
14867,0.236000,1.096132,0.041494,0.043478,0.079454,0.327477,1,0.170570,0,0.122932,3,2,15
14912,0.222000,1.088918,0.039253,0.043478,0.120949,0.475538,1,0.191969,0,0.164427,4,3,15
14957,0.224000,1.030796,0.013595,0.043478,0.160202,0.159236,0,0.191969,5,0.203680,0,4,4
15002,0.229000,0.982559,-0.007699,0.044444,0.013595,0.053071,0,0.191969,4,0.058039,0,5,4
15047,0.234000,0.965454,-0.015249,0.044444,0.005896,0.060770,0,0.191969,3,0.050340,0,6,4
15092,0.236000,0.957839,-0.018611,0.044444,-0.009353,0.009353,0,0.191969,2,0.035090,0,7,4
15136,0.248000,0.932412,-0.029173,0.044444,-0.027965,0.256248,0,0.191969,1,0.016478,0,8,4
15180,0.248000,0.940490,-0.025686,0.044444,-0.057138,0.012694,0,0.191969,0,-0.012694,0,9,4
15225,0.256000,0.930842,-0.030529,0.044444,-0.082825,0.216159,0,0.191969,0,-0.038381,0,10,5
15269,0.259000,0.946739,-0.022989,0.111111,-0.126950,0.084020,0,0.191969,0,-0.015839,0,11,6
15314,0.266000,0.989463,-0.004651,0.111111,-0.142240,0.186685,0,0.191969,0,-0.031129,0,12,7
15359,0.264000,0.963041,-0.016315,0.044444,-0.131642,0.042753,0,0.191969,0,-0.087197,0,13,8
15405,0.264000,0.966786,-0.014987,0.272727,-0.129345,0.143381,0,0.191969,0,0.143381,0,14,9
15449,0.264000,0.979395,-0.008893,0.0,-0.115159,0.115159,0,0.191969,0,-0.115159,0,15,10
15495,0.262000,0.964555,-0.015994,0.177777,-0.098366,0.122888,0,0.191969,0,0.079410,0,16,11
15539,0.261000,0.982678,-0.007476,0.068181,-0.083831,0.007077,0,0.191969,0,-0.015650,0,17,12
15583,0.258000,0.985521,-0.006249,0.155555,-0.068319,0.155417,0,0.191969,0,0.087236,0,18,13
15628,0.256000,1.013721,0.006057,-0.044444,-0.069917,0.069917,0,0.191969,0,-0.114362,0,19,14
15672,0.255000,0.998708,-0.000557,0.0,-0.047545,0.024818,0,0.191969,0,-0.047545,0,0,15
15716,0.250000,1.013982,0.006035,0.0,-0.033114,0.080522,0,0.191969,0,-0.033114,0,1,16
15760,0.248000,1.018155,0.007836,-0.043477,-0.018185,0.016209,0,0.191969,0,-0.061663,0,2,17
15805,0.249000,1.031105,0.013731,-0.022727,0.005645,0.039304,0,0.191969,0,-0.017081,0,3,18
15850,0.249000,1.021257,0.009383,-0.068181,0.026853,0.041327,0,0.191969,0,-0.041327,0,4,19
15895,0.242000,1.019354,0.008543,-0.044444,0.042487,0.153598,0,0.191969,0,-0.001957,0,5,0
15940,0.245000,1.023904,0.010552,-0.022726,0.044974,0.044419,0,0.191969,0,0.022247,0,6,1
15985,0.245000,1.017951,0.007924,-0.113636,0.056084,0.057552,0,0.191969,0,-0.057552,0,7,2
16030,0.243000,1.025948,0.011455,-0.045454,0.057973,0.056963,0,0.191969,0,0.012518,0,8,3
16075,0.242000,1.008894,0.003926,0.022222,0.061591,0.106036,0,0.191969,0,0.083813,0,9,4
16120,0.244000,1.003278,0.001447,0.0,0.051786,0.007342,0,0.191969,0,0.051786,0,10,5
16165,0.237000,1.004642,0.002049,-0.155555,0.043850,0.043850,0,0.191969,0,-0.111705,0,11,6
16209,0.241000,1.001842,0.000795,0.066666,0.037355,0.013113,0,0.191969,0,0.104022,0,12,7
16255,0.243000,1.004638,0.002093,0.0,0.027598,0.015879,0,0.191969,0,0.027598,0,13,8
16299,0.240000,0.987237,-0.005508,-0.044444,0.021767,0.045504,0,0.191969,0,-0.022677,0,14,9
16345,0.239000,0.998851,-0.000518,-0.022222,0.004803,0.004320,0,0.191969,0,-0.017419,0,15,10
16389,0.246000,0.997264,-0.001180,0.044444,0.000358,0.114287,0,0.191969,0,0.044803,0,16,11
16434,0.256000,1.000639,0.000282,-0.155555,-0.002269,0.380047,0,0.191969,0,-0.157825,0,17,12
16479,0.269000,0.994736,-0.002323,0.090908,-0.004037,0.202017,0,0.191969,0,0.086871,0,18,13
16524,0.288000,0.978185,-0.009629,0.043478,-0.007155,0.385899,0,0.191969,0,0.036322,0,19,14
16569,0.320000,0.938682,-0.027068,-0.068181,-0.018878,0.798172,0,0.191969,0,-0.087060,0,0,15
16613,0.358000,0.886895,-0.048820,-0.021739,-0.040438,0.925813,1,0.151233,0,-0.062177,0,1,16
16659,0.394000,0.835418,-0.074269,0.159090,-0.088740,0.712258,1,0.118469,0,0.070350,1,2,16
16703,0.416000,0.814340,-0.080137,0.159090,-0.163009,0.503918,1,0.096297,0,-0.003918,2,3,16
16747,0.433000,0.830740,-0.073059,0.159090,-0.243147,0.470421,1,0.075598,0,-0.084056,3,4,16
16793,0.425000,0.851602,-0.066966,0.159090,-0.316207,0.016797,0,0.075598,5,-0.157116,0,5,5
16837,0.405000,0.911358,-0.038261,-0.173913,-0.066966,0.213665,0,0.075598,4,-0.240879,0,6,5
16882,0.383000,0.951699,-0.021322,-0.173913,-0.105227,0.209748,0,0.075598,3,-0.279140,0,7,5
16927,0.359000,1.037389,0.016505,-0.173913,-0.126549,0.232870,0,0.075598,2,-0.300462,0,8,5
16972,0.336000,1.070671,0.031197,-0.173913,-0.110043,0.227153,0,0.075598,1,-0.283957,0,9,5
17017,0.321000,1.141798,0.062596,-0.173913,-0.078846,0.080574,0,0.075598,0,-0.252759,0,10,5
17062,0.299000,1.215747,0.095241,-0.173913,-0.016249,0.298725,0,0.075598,0,-0.190162,0,11,6
17107,0.289000,1.216678,0.095652,-0.454545,0.145958,0.086364,0,0.075598,0,-0.308586,0,12,7
17153,0.281000,1.228262,0.103005,-0.488889,0.279872,0.035104,0,0.075598,0,-0.209016,0,13,8
17197,0.276000,1.209038,0.090229,-0.533333,0.404200,0.015496,0,0.075598,0,-0.129132,0,14,9
17243,0.278000,1.142125,0.064135,-0.511111,0.477923,0.076665,0,0.075598,0,-0.033187,0,15,10
17288,0.276000,1.094008,0.041499,-0.333333,0.510861,0.221972,0,0.075598,0,0.177528,0,16,11
17333,0.286000,1.107697,0.047543,-0.488888,0.489764,0.221345,0,0.075598,0,0.000876,0,17,12
17378,0.293000,1.057850,0.025538,-0.222222,0.442066,0.064288,0,0.075598,0,0.219843,0,18,13
17423,0.290000,0.996430,-0.001575,-0.173912,0.371952,0.264705,0,0.075598,0,0.198039,0,19,14
17468,0.295000,1.006994,0.003087,-0.113636,0.267370,0.042623,0,0.075598,0,0.153734,0,0,15
17514,0.304000,1.001979,0.000893,0.043478,0.180228,0.028054,0,0.075598,0,0.223707,0,1,16
17559,0.311000,0.989439,-0.004661,-0.044444,0.116986,0.083013,0,0.075598,0,0.072541,0,2,17
17604,0.317000,0.972898,-0.011964,0.222222,0.070824,0.159713,0,0.075598,0,0.293046,0,3,18
17649,0.326000,0.966084,-0.014972,0.155555,0.011317,0.033127,0,0.075598,0,0.166872,0,4,19
17694,0.333000,0.971818,-0.012440,-0.066666,-0.029193,0.251415,0,0.075598,0,-0.095859,0,5,0
17738,0.331000,0.952789,-0.020377,0.111111,-0.040057,0.116507,0,0.075598,0,0.071053,0,6,1
17784,0.334000,0.974055,-0.011707,0.195652,-0.063523,0.066911,0,0.075598,0,0.132128,0,7,2
17828,0.341000,0.970854,-0.012580,0.155555,-0.076124,0.079659,0,0.075598,0,0.079431,0,8,3
17873,0.343000,0.977194,-0.010067,0.133332,-0.084043,0.004845,0,0.075598,0,0.049289,0,9,4
17918,0.344000,0.966269,-0.014890,0.200000,-0.082146,0.095631,0,0.075598,0,0.117853,0,10,5
17964,0.350000,0.972877,-0.012239,0.155555,-0.082064,0.056944,0,0.075598,0,0.073490,0,11,6
18008,0.349000,0.987150,-0.005546,-0.045453,-0.081863,0.104589,0,0.075598,0,-0.127317,0,12,7
18053,0.348000,0.976348,-0.010440,0.065217,-0.067032,0.020407,0,0.075598,0,-0.001814,0,13,8
18098,0.349000,0.989626,-0.004579,0.159090,-0.065765,0.071103,0,0.075598,0,0.093325,0,14,9
18144,0.347000,1.000625,0.000282,0.044444,-0.057763,0.030158,0,0.075598,0,-0.013319,0,15,10
18188,0.343000,0.984926,-0.006506,0.022221,-0.047413,0.065716,0,0.075598,0,-0.025192,0,16,11
18234,0.338000,1.008203,0.003701,0.130435,-0.039029,0.200100,0,0.075598,0,0.091405,0,17,12
18278,0.336000,1.031003,0.013382,-0.022727,-0.023088,0.000361,0,0.075598,0,-0.045816,0,18,13
18324,0.318000,1.054397,0.024547,-0.022221,-0.004160,0.364922,0,0.075598,0,-0.026382,0,19,14
18368,0.0,1.093394,0.040313,0.022221,0.030828,7.280323,1,0.395932,0,0.053050,0,0,15
18414,0.013000,1.067212,0.030330,-0.043478,0.075720,0.250366,1,0.384416,0,0.032242,1,1,15
18458,0.024000,1.078119,0.033719,-0.043478,0.106050,0.187427,0,0.384416,5,0.062572,0,2,2
18502,0.027000,1.073433,0.031696,0.250000,0.033719,0.215537,0,0.384416,4,0.283719,0,3,2
18546,0.035000,1.041844,0.018061,0.250000,0.065416,0.133598,0,0.384416,3,0.315416,0,4,2
18591,0.050000,1.008760,0.003867,0.250000,0.083478,0.000144,0,0.384416,2,0.333478,0,5,2
18635,0.059000,0.947847,-0.022511,0.250000,0.087345,0.132799,0,0.384416,1,0.337345,0,6,2
18679,0.066000,0.908425,-0.039527,0.250000,0.064834,0.155743,0,0.384416,0,0.314834,0,7,2
18723,0.063000,0.918156,-0.035326,0.250000,0.025306,0.343488,0,0.384416,0,0.275306,0,8,3
18767,0.072000,0.904642,-0.041159,0.068181,-0.043739,0.180103,0,0.384416,0,0.024442,0,9,4
18812,0.070000,0.892792,-0.047326,0.181818,-0.116596,0.109666,0,0.384416,0,0.065221,0,10,5
18856,0.071000,0.943875,-0.024225,0.333333,-0.181985,0.128620,0,0.384416,0,0.151348,0,11,6
18900,0.072000,0.940569,-0.025652,0.204545,-0.210077,0.028259,0,0.384416,0,-0.005532,0,12,7
18945,0.065000,0.962534,-0.016539,0.159090,-0.213219,0.101427,0,0.384416,0,-0.054128,0,13,8
18989,0.061000,1.000656,0.000283,-0.068181,-0.190231,0.167503,0,0.384416,0,-0.258412,0,14,9
19033,0.056000,1.033331,0.014387,0.204545,-0.154621,0.163560,0,0.384416,0,0.049924,0,15,10
19078,0.052000,1.058567,0.025854,-0.044444,-0.099073,0.054629,0,0.384416,0,-0.143518,0,16,11
19122,0.048000,1.099586,0.042985,0.022727,-0.025892,0.087744,0,0.384416,0,-0.003164,0,17,12
19168,0.054000,1.054887,0.024229,0.022727,0.041319,0.069286,0,0.384416,0,0.064046,0,18,13
19212,0.053000,1.065870,0.029078,-0.155555,0.091201,0.042131,0,0.384416,0,-0.064353,0,19,14
19257,0.052000,1.024858,0.010973,-0.090909,0.136819,0.068132,0,0.384416,0,0.045910,0,0,15
19302,0.048000,1.009496,0.004192,-0.113636,0.147509,0.122761,0,0.384416,0,0.033873,0,1,16
19347,0.046000,0.993991,-0.002652,-0.088888,0.137314,0.092869,0,0.384416,0,0.048425,0,2,17
19392,0.039000,0.972908,-0.011959,-0.090909,0.108807,0.173453,0,0.384416,0,0.017898,0,3,18
19438,0.037000,0.981171,-0.008496,0.133333,0.053861,0.230673,0,0.384416,0,0.187195,0,4,19
19482,0.036000,0.975920,-0.010393,-0.022222,0.021135,0.021640,0,0.384416,0,-0.001086,0,5,0
19526,0.066000,0.983719,-0.007027,-0.022222,-0.018336,0.722376,0,0.384416,0,-0.040558,0,6,1
19572,0.395000,0.967413,-0.014704,-0.088888,-0.036337,7.277400,1,0.049655,0,-0.125226,0,7,2
19616,0.353000,0.973192,-0.011571,-0.044444,-0.055234,0.854866,1,0.087269,0,-0.099678,1,8,2
19661,0.352000,0.961291,-0.017087,-0.044444,-0.066805,0.089028,0,0.087269,5,-0.111250,0,9,9
19706,0.350000,0.929298,-0.031211,-0.022221,-0.017087,0.005134,0,0.087269,4,-0.039309,0,10,9
19751,0.347000,0.971291,-0.012673,-0.022221,-0.048298,0.003853,0,0.087269,3,-0.070520,0,11,9
19796,0.344000,0.973206,-0.011828,-0.022221,-0.060972,0.016527,0,0.087269,2,-0.083194,0,12,9
19841,0.340000,0.992817,-0.003170,-0.022221,-0.072800,0.006133,0,0.087269,1,-0.095022,0,13,9
19886,0.334000,1.005092,0.002248,-0.022221,-0.075971,0.035139,0,0.087269,0,-0.098192,0,14,9
19932,0.327000,1.009828,0.004435,-0.022221,-0.073722,0.056229,0,0.087269,0,-0.095944,0,15,10
19976,0.325000,1.052829,0.022803,-0.044444,-0.052199,0.051189,0,0.087269,0,-0.096644,0,16,11
20022,0.318000,1.050474,0.022777,-0.066667,0.001814,0.087321,0,0.087269,0,-0.064852,0,17,12
20066,0.317000,1.042764,0.018458,-0.066666,0.037265,0.006673,0,0.087269,0,-0.029401,0,18,13
20111,0.315000,1.052686,0.023258,-0.088889,0.067552,0.023106,0,0.087269,0,-0.021336,0,19,14
20156,0.311000,1.053658,0.023687,-0.133332,0.093981,0.049537,0,0.087269,0,-0.039351,0,0,15
