814.413,CF_PHILIP_posx,0.33348050045003086
814.413,CF_PHILIP_posy,0.36467669738726394
814.413,CF_PHILIP_posz,0.010966126300919926
814.413,CF_PHILIP_qw,0.701968146710757
814.413,CF_PHILIP_qx,0.0026673067127464065
814.413,CF_PHILIP_qy,0.0025884793307560825
814.413,CF_PHILIP_qz,0.7121986424117359
865.617,CF_PHILIP_posx,0.3335060027197975
865.617,CF_PHILIP_posy,0.36468715054006623
865.617,CF_PHILIP_posz,0.01096623937559151
865.617,CF_PHILIP_qw,0.7020653082975619
865.617,CF_PHILIP_qx,0.002402381189082552
865.617,CF_PHILIP_qy,0.002566058849028157
865.617,CF_PHILIP_qz,0.7121038876397566
916.092,CF_PHILIP_posx,0.33345134841948554
916.092,CF_PHILIP_posy,0.3646912186143057
916.092,CF_PHILIP_posz,0.01092627026039929
916.092,CF_PHILIP_qw,0.7021200060869628
916.092,CF_PHILIP_qx,0.0032785044625093266
916.092,CF_PHILIP_qy,0.001464080840640061
916.092,CF_PHILIP_qz,0.7120495803862431
968.689,CF_PHILIP_posx,0.33351074909573863
968.689,CF_PHILIP_posy,0.3647075795679175
968.689,CF_PHILIP_posz,0.010960358933009945
968.689,CF_PHILIP_qw,0.7020804732005888
968.689,CF_PHILIP_qx,0.0015592759984613329
968.689,CF_PHILIP_qy,0.0042637502902403805
968.689,CF_PHILIP_qz,0.7120831399789357
1020.216,CF_PHILIP_posx,0.3334926441006586
1020.216,CF_PHILIP_posy,0.36465317024013355
1020.216,CF_PHILIP_posz,0.010953367435358102
1020.216,CF_PHILIP_qw,0.7021854878294073
1020.216,CF_PHILIP_qx,0.003083513170928696
1020.216,CF_PHILIP_qy,0.0016484180704461325
1020.216,CF_PHILIP_qz,0.7119854741117737
1072.166,CF_PHILIP_posx,0.3334710032945328
1072.166,CF_PHILIP_posy,0.3646595723496637
1072.166,CF_PHILIP_posz,0.010953878686798802
1072.166,CF_PHILIP_qw,0.702211949009489
1072.166,CF_PHILIP_qx,0.0026281370336881365
1072.166,CF_PHILIP_qy,0.0024911236790492257
1072.166,CF_PHILIP_qz,0.7119587529252258
1123.063,CF_PHILIP_posx,0.3334805173797572
1123.063,CF_PHILIP_posy,0.3646940278924507
1123.063,CF_PHILIP_posz,0.010981346840534839
1123.063,CF_PHILIP_qw,0.7020039242121714
1123.063,CF_PHILIP_qx,0.0024826810112610243
1123.063,CF_PHILIP_qy,0.002914378031896644
1123.063,CF_PHILIP_qz,0.7121627855247672
1173.553,CF_PHILIP_posx,0.33347091496979603
1173.553,CF_PHILIP_posy,0.3646766354070976
1173.553,CF_PHILIP_posz,0.01097686435297068
1173.553,CF_PHILIP_qw,0.7022547823922338
1173.553,CF_PHILIP_qx,0.002776616964565824
1173.553,CF_PHILIP_qy,0.00207355210468156
1173.553,CF_PHILIP_qz,0.7119172784721113
1224.243,CF_PHILIP_posx,0.3334871703522332
1224.243,CF_PHILIP_posy,0.36468855047267357
1224.243,CF_PHILIP_posz,0.010954132616567275
1224.243,CF_PHILIP_qw,0.7020301463801483
1224.243,CF_PHILIP_qx,0.0031067094684659904
1224.243,CF_PHILIP_qy,0.0016261290415429614
1224.243,CF_PHILIP_qz,0.7121385944000553
1275.706,CF_PHILIP_posx,0.33346161842557187
1275.706,CF_PHILIP_posy,0.3646644236090789
1275.706,CF_PHILIP_posz,0.010962113048145001
1275.706,CF_PHILIP_qw,0.7020272812673735
1275.706,CF_PHILIP_qx,0.003216979788648201
1275.706,CF_PHILIP_qy,0.0017009040563650177
1275.706,CF_PHILIP_qz,0.712140754572276
1329.525,CF_PHILIP_posx,0.33347048756769815
1329.525,CF_PHILIP_posy,0.36471639476880435
1329.525,CF_PHILIP_posz,0.010974360922691988
1329.525,CF_PHILIP_qw,0.7021668404672073
1329.525,CF_PHILIP_qx,0.0021963535827935433
