843.187,284857,stateEstimate.z,0.011002614162862301
843.187,284857,stateEstimate.vz,-0.00039772942545823753
843.187,284857,posCtl.targetZ,0.20000000298023224
843.187,284857,acc.z,0.9992914795875549
843.187,284857,range.zrange,36.0
892.709,284907,stateEstimate.z,0.011409266851842403
892.709,284907,stateEstimate.vz,-0.0013183755800127983
892.709,284907,posCtl.targetZ,0.20000000298023224
892.709,284907,acc.z,0.9982929825782776
892.709,284907,range.zrange,30.0
943.866,284957,stateEstimate.z,0.011451538652181625
943.866,284957,stateEstimate.vz,-0.0015539925079792738
943.866,284957,posCtl.targetZ,0.20000000298023224
943.866,284957,acc.z,0.9975984692573547
943.866,284957,range.zrange,32.0
993.116,285007,stateEstimate.z,0.011504227295517921
993.116,285007,stateEstimate.vz,-0.002316080965101719
993.116,285007,posCtl.targetZ,0.20000000298023224
993.116,285007,acc.z,0.997022271156311
993.116,285007,range.zrange,28.0
1044.044,285057,stateEstimate.z,0.011402565985918045
1044.044,285057,stateEstimate.vz,-0.0029545726720243692
1044.044,285057,posCtl.targetZ,0.20000000298023224
1044.044,285057,acc.z,0.9982768297195435
1044.044,285057,range.zrange,31.0
1094.047,285107,stateEstimate.z,0.011341600678861141
1094.047,285107,stateEstimate.vz,-0.0037409840151667595
1094.047,285107,posCtl.targetZ,0.20000000298023224
1094.047,285107,acc.z,1.0006524324417114
1094.047,285107,range.zrange,39.0
1144.204,285157,stateEstimate.z,0.011313973926007748
1144.204,285157,stateEstimate.vz,-0.003583938581869006
1144.204,285157,posCtl.targetZ,0.20000000298023224
1144.204,285157,acc.z,0.9991152286529541
1144.204,285157,range.zrange,29.0
1193.243,285207,stateEstimate.z,0.01127954013645649
1193.243,285207,stateEstimate.vz,-0.004054429475218058
1193.243,285207,posCtl.targetZ,0.20000000298023224
1193.243,285207,acc.z,0.9970226883888245
1193.243,285207,range.zrange,40.0
1242.946,285257,stateEstimate.z,0.01117330975830555
1242.946,285257,stateEstimate.vz,-0.004611263982951641
1242.946,285257,posCtl.targetZ,0.20000000298023224
1242.946,285257,acc.z,1.000976324081421
1242.946,285257,range.zrange,29.0
1294.109,285307,stateEstimate.z,0.01104862242937088
1294.109,285307,stateEstimate.vz,-0.004862911067903042
1294.109,285307,posCtl.targetZ,0.20000000298023224
1294.109,285307,acc.z,0.9956181645393372
1294.109,285307,range.zrange,36.0
1343.684,285357,stateEstimate.z,0.010883836075663567
1343.684,285357,stateEstimate.vz,-0.005570397246629
1343.684,285357,posCtl.targetZ,0.20000000298023224
1343.684,285357,acc.z,0.9996285438537598
1343.684,285357,range.zrange,27.0
1393.443,285407,stateEstimate.z,0.010714411735534668
